KaBP	Longitude	Latitude	Mega_biome
2.5000 	79.9200 	37.1500 	6.0000 
2.5000 	80.4700 	50.4000 	6.0000 
2.5000 	81.0000 	55.0000 	6.0000 
2.5000 	81.1500 	44.5700 	6.0000 
2.5000 	82.5000 	58.3300 	3.0000 
2.5000 	82.7700 	37.7300 	6.0000 
2.5000 	82.8300 	45.0200 	6.0000 
2.5000 	83.3300 	55.0000 	3.0000 
2.5000 	84.0000 	55.0000 	3.0000 
2.5000 	84.0000 	56.1700 	3.0000 
2.5000 	84.1700 	56.6200 	3.0000 
2.5000 	84.2200 	56.1000 	4.0000 
2.5000 	84.6300 	43.0800 	6.0000 
2.5000 	84.6500 	35.4300 	6.0000 
2.5000 	84.8300 	56.3300 	3.0000 
2.5000 	84.8800 	56.4500 	3.0000 
2.5000 	85.1700 	56.2500 	3.0000 
2.5000 	85.9200 	45.8300 	6.0000 
2.5000 	86.0200 	44.4200 	6.0000 
2.5000 	86.5500 	41.9700 	7.0000 
2.5000 	86.8500 	43.1200 	6.0000 
2.5000 	87.1100 	50.4800 	4.0000 
2.5000 	87.1500 	68.1700 	4.0000 
2.5000 	87.3000 	47.2200 	6.0000 
2.5000 	87.6400 	50.5100 	4.0000 
2.5000 	87.6500 	51.7200 	4.0000 
2.5000 	88.1700 	57.3300 	3.0000 
2.5000 	88.3500 	48.6200 	6.0000 
2.5000 	88.5200 	31.5700 	6.0000 
2.5000 	89.5600 	44.7000 	7.0000 
2.5000 	89.6300 	50.2500 	6.0000 
2.5000 	90.2000 	69.5300 	4.0000 
2.5000 	90.3300 	31.9500 	8.0000 
2.5000 	90.5000 	34.8700 	6.0000 
2.5000 	90.9000 	32.0000 	6.0000 
2.5000 	91.5000 	30.4700 	8.0000 
2.5000 	92.8000 	43.6200 	6.0000 
2.5000 	93.0000 	50.0000 	6.0000 
2.5000 	96.4000 	38.1000 	6.0000 
2.5000 	96.6500 	40.5000 	6.0000 
2.5000 	96.6800 	30.7300 	8.0000 
2.5000 	97.2400 	34.0100 	6.0000 
2.5000 	98.2000 	34.8300 	3.0000 
2.5000 	98.5000 	35.5000 	6.0000 
2.5000 	99.3100 	35.5200 	6.0000 
2.5000 	99.3800 	51.3300 	4.0000 
2.5000 	99.5500 	30.3000 	3.0000 
2.5000 	99.7600 	31.1100 	6.0000 
2.5000 	100.5200 	36.6700 	6.0000 
2.5000 	100.5300 	74.5500 	8.0000 
2.5000 	101.4700 	33.3800 	6.0000 
2.5000 	102.2900 	72.4000 	4.0000 
2.5000 	102.3500 	33.9500 	3.0000 
2.5000 	102.5300 	32.8000 	8.0000 
2.5000 	102.6300 	33.4500 	8.0000 
2.5000 	102.7700 	47.7700 	6.0000 
2.5000 	103.8500 	36.0700 	6.0000 
2.5000 	104.0700 	30.6800 	6.0000 
2.5000 	104.5200 	35.5400 	6.0000 
2.5000 	104.6100 	35.5500 	3.0000 
2.5000 	104.8500 	51.5900 	3.0000 
2.5000 	104.8500 	51.5800 	3.0000 
2.5000 	105.8200 	35.7600 	6.0000 
2.5000 	105.8700 	52.0800 	4.0000 
2.5000 	106.3100 	35.2600 	3.0000 
2.5000 	106.6300 	50.9500 	3.0000 
2.5000 	107.0000 	55.4400 	4.0000 
2.5000 	107.0000 	55.4400 	4.0000 
2.5000 	107.2900 	49.0800 	4.0000 
2.5000 	108.0800 	52.7500 	4.0000 
2.5000 	108.1200 	52.7800 	3.0000 
2.5000 	108.1200 	52.7800 	3.0000 
2.5000 	108.4700 	55.5200 	3.0000 
2.5000 	108.9100 	53.9500 	6.0000 
2.5000 	109.2700 	39.3200 	3.0000 
2.5000 	109.5000 	39.5000 	6.0000 
2.5000 	109.7000 	55.8000 	4.0000 
2.5000 	110.0000 	31.4900 	2.0000 
2.5000 	110.1700 	39.4700 	6.0000 
2.5000 	110.6700 	31.7500 	2.0000 
2.5000 	111.1300 	40.6700 	4.0000 
2.5000 	112.1900 	38.8900 	6.0000 
2.5000 	112.2300 	38.9000 	3.0000 
2.5000 	112.3300 	30.1300 	6.0000 
2.5000 	112.3500 	41.3000 	3.0000 
2.5000 	112.6700 	40.5800 	6.0000 
2.5000 	112.6700 	40.5800 	6.0000 
2.5000 	113.2200 	30.1800 	8.0000 
2.5000 	113.7300 	40.3700 	6.0000 
2.5000 	114.5300 	36.0200 	6.0000 
2.5000 	114.6700 	36.1600 	6.0000 
2.5000 	115.1500 	40.5700 	6.0000 
2.5000 	115.2100 	41.6500 	6.0000 
2.5000 	115.7800 	39.5300 	6.0000 
2.5000 	116.6800 	42.7100 	3.0000 
2.5000 	117.1200 	38.0500 	6.0000 
2.5000 	117.3500 	38.3500 	6.0000 
2.5000 	117.3900 	31.5600 	2.0000 
2.5000 	117.4000 	49.2800 	6.0000 
2.5000 	117.5100 	49.1300 	6.0000 
2.5000 	118.6000 	38.9700 	3.0000 
2.5000 	118.8700 	39.8700 	6.0000 
2.5000 	118.9000 	31.2800 	3.0000 
2.5000 	118.9700 	42.2800 	6.0000 
2.5000 	119.0500 	32.1500 	2.0000 
2.5000 	119.8000 	31.7700 	2.0000 
2.5000 	119.9200 	42.0700 	6.0000 
2.5000 	120.2300 	32.2500 	2.0000 
2.5000 	120.4400 	31.7800 	2.0000 
2.5000 	120.6400 	30.9600 	2.0000 
2.5000 	120.9700 	31.0800 	6.0000 
2.5000 	120.9700 	64.8300 	4.0000 
2.5000 	121.1700 	31.2500 	2.0000 
2.5000 	121.1800 	31.1300 	2.0000 
2.5000 	121.1900 	31.0600 	6.0000 
2.5000 	121.7000 	31.9000 	2.0000 
2.5000 	121.8700 	30.9500 	2.0000 
2.5000 	122.8000 	52.2300 	3.0000 
2.5000 	122.8800 	42.8700 	6.0000 
2.5000 	123.3500 	73.5700 	8.0000 
2.5000 	123.6500 	69.6300 	4.0000 
2.5000 	124.1200 	57.0300 	4.0000 
2.5000 	124.2500 	73.6700 	4.0000 
2.5000 	124.8500 	44.8800 	6.0000 
2.5000 	125.0400 	65.0400 	4.0000 
2.5000 	125.2200 	43.8800 	6.0000 
2.5000 	125.7500 	43.4500 	3.0000 
2.5000 	126.6000 	42.2800 	3.0000 
2.5000 	126.7800 	65.3000 	4.0000 
2.5000 	127.3300 	47.2200 	3.0000 
2.5000 	128.7500 	43.9100 	3.0000 
2.5000 	129.2000 	43.6300 	3.0000 
2.5000 	129.3700 	61.9800 	3.0000 
2.5000 	129.6700 	48.3500 	3.0000 
2.5000 	130.8000 	42.6300 	3.0000 
2.5000 	131.3700 	42.8300 	3.0000 
2.5000 	131.8200 	43.3200 	3.0000 
2.5000 	132.5000 	47.6500 	6.0000 
2.5000 	132.5100 	45.2100 	6.0000 
2.5000 	132.7500 	42.9000 	3.0000 
2.5000 	132.7800 	42.8300 	3.0000 
2.5000 	133.6700 	47.8800 	3.0000 
2.5000 	134.4300 	43.1800 	3.0000 
2.5000 	134.4700 	48.3300 	3.0000 
2.5000 	134.5700 	43.2500 	3.0000 
2.5000 	134.7000 	48.1300 	3.0000 
2.5000 	135.0300 	53.2200 	4.0000 
2.5000 	135.0700 	53.2200 	4.0000 
2.5000 	135.6700 	47.8300 	4.0000 
2.5000 	136.0000 	74.3000 	4.0000 
2.5000 	136.2300 	71.0500 	4.0000 
2.5000 	137.0500 	50.0000 	3.0000 
2.5000 	137.0800 	50.0700 	3.0000 
2.5000 	138.4000 	48.2200 	4.0000 
2.5000 	138.5800 	47.0300 	3.0000 
2.5000 	141.1200 	64.7700 	4.0000 
2.5000 	142.0200 	49.1700 	8.0000 
2.5000 	142.0800 	49.2300 	4.0000 
2.5000 	142.1700 	47.9700 	4.0000 
2.5000 	143.3800 	64.9800 	4.0000 
2.5000 	145.6700 	43.9200 	3.0000 
2.5000 	146.0700 	44.1000 	3.0000 
2.5000 	147.7500 	63.2800 	4.0000 
2.5000 	147.7500 	63.2800 	8.0000 
2.5000 	149.0000 	62.0800 	4.0000 
2.5000 	149.5900 	62.0400 	4.0000 
2.5000 	150.6200 	59.8500 	4.0000 
2.5000 	151.8300 	59.5500 	8.0000 
2.5000 	151.8700 	59.5800 	3.0000 
2.5000 	151.8800 	60.7500 	4.0000 
2.5000 	152.1000 	59.9600 	4.0000 
2.5000 	152.2700 	61.1200 	4.0000 
2.5000 	152.3100 	60.1400 	4.0000 
2.5000 	152.3300 	61.0200 	4.0000 
2.5000 	154.5600 	61.3400 	4.0000 
2.5000 	155.4000 	50.0400 	8.0000 
2.5000 	157.7500 	53.2500 	4.0000 
2.5000 	160.0700 	56.8200 	4.0000 
2.5000 	160.0700 	56.8200 	4.0000 
2.5000 	172.1000 	67.5000 	8.0000 
2.5000 	175.5300 	64.8000 	4.0000 
2.5000 	176.5700 	63.4200 	4.0000 
2.5000 	178.6000 	67.6700 	4.0000 
3.0000 	-166.2667 	64.8667 	8.0000 
3.0000 	-162.2000 	63.5000 	8.0000 
3.0000 	-160.4333 	67.8667 	8.0000 
3.0000 	-156.4500 	66.9667 	8.0000 
3.0000 	-155.0333 	67.6833 	8.0000 
3.0000 	-153.9000 	67.1333 	8.0000 
3.0000 	-153.6500 	67.1472 	8.0000 
3.0000 	-151.4167 	67.5833 	8.0000 
3.0000 	-151.2667 	64.3333 	4.0000 
3.0000 	-146.4833 	68.3333 	8.0000 
3.0000 	-146.0633 	63.0294 	8.0000 
3.0000 	-145.7000 	63.0667 	4.0000 
3.0000 	-145.2167 	68.2667 	8.0000 
3.0000 	-144.7500 	64.0000 	8.0000 
3.0000 	-144.6583 	63.9400 	4.0000 
3.0000 	-144.6500 	63.7111 	4.0000 
3.0000 	-143.1500 	66.5833 	4.0000 
3.0000 	-142.0667 	67.2000 	4.0000 
3.0000 	-141.9667 	60.0333 	4.0000 
3.0000 	-138.4000 	64.6333 	4.0000 
3.0000 	-138.3833 	68.3833 	8.0000 
3.0000 	-137.9578 	60.9500 	4.0000 
3.0000 	-135.6556 	66.0500 	4.0000 
3.0000 	-135.5142 	65.9422 	4.0000 
3.0000 	-135.4000 	59.2000 	4.0000 
3.0000 	-133.4667 	68.2667 	4.0000 
3.0000 	-133.4500 	69.0500 	8.0000 
3.0000 	-132.4083 	53.2667 	3.0000 
3.0000 	-132.1667 	69.1167 	4.0000 
3.0000 	-132.0167 	67.6500 	4.0000 
3.0000 	-131.7643 	52.9464 	4.0000 
3.0000 	-130.6500 	61.6833 	4.0000 
3.0000 	-129.0167 	60.0333 	4.0000 
3.0000 	-128.0833 	64.6500 	4.0000 
3.0000 	-127.6167 	64.1667 	4.0000 
3.0000 	-127.4833 	65.0167 	4.0000 
3.0000 	-127.0500 	65.2167 	4.0000 
3.0000 	-126.1167 	65.2167 	4.0000 
3.0000 	-124.8444 	48.6722 	4.0000 
3.0000 	-124.2667 	71.7500 	8.0000 
3.0000 	-124.1967 	48.5964 	3.0000 
3.0000 	-124.0022 	48.5292 	4.0000 
3.0000 	-123.9067 	46.1006 	3.0000 
3.0000 	-123.8333 	48.9056 	3.0000 
3.0000 	-123.6817 	48.3519 	3.0000 
3.0000 	-123.6467 	60.3567 	4.0000 
3.0000 	-122.6667 	71.7833 	8.0000 
3.0000 	-122.5750 	44.6333 	3.0000 
3.0000 	-122.5621 	49.3197 	3.0000 
3.0000 	-122.5472 	49.3083 	3.0000 
3.0000 	-122.4917 	45.8000 	3.0000 
3.0000 	-122.2500 	46.5917 	3.0000 
3.0000 	-121.6167 	48.2333 	3.0000 
3.0000 	-121.4321 	49.4931 	3.0000 
3.0000 	-121.4200 	56.2500 	4.0000 
3.0000 	-120.8806 	45.9181 	3.0000 
3.0000 	-120.6667 	57.4500 	4.0000 
3.0000 	-120.2167 	73.5333 	8.0000 
3.0000 	-119.9767 	33.9564 	3.0000 
3.0000 	-119.8333 	72.3667 	8.0000 
3.0000 	-119.8167 	37.9500 	3.0000 
3.0000 	-119.5833 	55.5114 	4.0000 
3.0000 	-119.5333 	37.9000 	4.0000 
3.0000 	-119.4333 	55.5750 	4.0000 
3.0000 	-119.2583 	37.9083 	4.0000 
3.0000 	-119.0833 	37.0000 	3.0000 
3.0000 	-118.3667 	52.7333 	8.0000 
3.0000 	-117.8583 	33.6583 	6.0000 
3.0000 	-117.2167 	52.2417 	3.0000 
3.0000 	-116.4167 	51.6500 	4.0000 
3.0000 	-116.3500 	51.3597 	4.0000 
3.0000 	-116.3300 	50.7500 	3.0000 
3.0000 	-115.3167 	67.8333 	8.0000 
3.0000 	-114.5995 	50.8153 	4.0000 
3.0000 	-112.4808 	54.7253 	4.0000 
3.0000 	-112.3956 	46.5311 	3.0000 
3.0000 	-112.1658 	46.4517 	3.0000 
3.0000 	-112.1000 	57.7667 	4.0000 
3.0000 	-111.7523 	34.6492 	7.0000 
3.0000 	-110.7917 	63.0667 	4.0000 
3.0000 	-110.6007 	44.9561 	3.0000 
3.0000 	-110.6000 	44.6500 	3.0000 
3.0000 	-110.6000 	43.7500 	3.0000 
3.0000 	-110.5833 	64.1333 	4.0000 
3.0000 	-110.5667 	64.1167 	4.0000 
3.0000 	-110.4843 	47.6352 	3.0000 
3.0000 	-110.3500 	44.9333 	3.0000 
3.0000 	-109.9594 	43.4681 	3.0000 
3.0000 	-109.9500 	43.4389 	3.0000 
3.0000 	-109.9408 	43.4500 	3.0000 
3.0000 	-109.9389 	43.4717 	3.0000 
3.0000 	-109.9200 	43.4592 	3.0000 
3.0000 	-109.4250 	34.0000 	3.0000 
3.0000 	-109.1939 	42.7289 	3.0000 
3.0000 	-108.1500 	37.4167 	6.0000 
3.0000 	-108.1025 	37.4694 	3.0000 
3.0000 	-107.8083 	37.6125 	6.0000 
3.0000 	-107.8000 	37.4833 	3.0000 
3.0000 	-107.6975 	37.7378 	4.0000 
3.0000 	-107.6836 	37.7458 	3.0000 
3.0000 	-107.6154 	37.9021 	3.0000 
3.0000 	-107.4667 	44.5500 	3.0000 
3.0000 	-107.0508 	40.0242 	4.0000 
3.0000 	-107.0333 	38.8650 	4.0000 
3.0000 	-107.0124 	44.2697 	3.0000 
3.0000 	-106.0792 	53.8000 	4.0000 
3.0000 	-105.5800 	39.9367 	4.0000 
3.0000 	-105.5417 	40.0833 	3.0000 
3.0000 	-105.4500 	43.5000 	6.0000 
3.0000 	-105.2667 	55.2667 	4.0000 
3.0000 	-102.4993 	41.7211 	6.0000 
3.0000 	-102.3000 	49.8167 	8.0000 
3.0000 	-101.6817 	54.7422 	4.0000 
3.0000 	-101.5397 	48.0094 	6.0000 
3.0000 	-101.2333 	62.6333 	4.0000 
3.0000 	-100.9514 	61.2444 	4.0000 
3.0000 	-100.9167 	61.1667 	4.0000 
3.0000 	-100.8989 	51.6514 	4.0000 
3.0000 	-99.9081 	44.8354 	6.0000 
3.0000 	-99.6584 	50.6910 	8.0000 
3.0000 	-99.5763 	49.8414 	8.0000 
3.0000 	-99.2897 	49.4480 	8.0000 
3.0000 	-99.2333 	47.1500 	6.0000 
3.0000 	-98.9506 	48.0315 	6.0000 
3.0000 	-98.5866 	47.0747 	6.0000 
3.0000 	-98.1598 	46.8559 	6.0000 
3.0000 	-97.3501 	44.9842 	6.0000 
3.0000 	-97.2768 	45.5014 	6.0000 
3.0000 	-97.1261 	30.3600 	6.0000 
3.0000 	-96.0933 	47.1948 	8.0000 
3.0000 	-95.8083 	34.4056 	8.0000 
3.0000 	-95.7866 	47.1932 	3.0000 
3.0000 	-95.5750 	46.9222 	3.0000 
3.0000 	-95.2842 	46.2119 	6.0000 
3.0000 	-95.2000 	43.3333 	6.0000 
3.0000 	-95.1627 	47.1775 	3.0000 
3.0000 	-95.0667 	72.5833 	8.0000 
3.0000 	-95.0077 	47.2448 	3.0000 
3.0000 	-94.9708 	47.5592 	3.0000 
3.0000 	-94.9440 	47.1740 	3.0000 
3.0000 	-94.7500 	46.8667 	3.0000 
3.0000 	-94.5516 	46.2706 	8.0000 
3.0000 	-94.4207 	44.9458 	6.0000 
3.0000 	-94.2500 	51.3833 	4.0000 
3.0000 	-94.1130 	47.0810 	3.0000 
3.0000 	-93.9000 	42.1600 	6.0000 
3.0000 	-93.8700 	43.0300 	6.0000 
3.0000 	-93.8590 	44.8708 	3.0000 
3.0000 	-93.7500 	49.5833 	4.0000 
3.0000 	-93.6917 	44.8917 	6.0000 
3.0000 	-93.6875 	45.4250 	3.0000 
3.0000 	-93.6436 	47.1356 	3.0000 
3.0000 	-93.6305 	45.0350 	3.0000 
3.0000 	-93.6000 	46.5833 	3.0000 
3.0000 	-93.5727 	45.0050 	3.0000 
3.0000 	-93.4297 	43.1251 	3.0000 
3.0000 	-93.3853 	47.9826 	4.0000 
3.0000 	-93.2700 	42.0200 	6.0000 
3.0000 	-93.1598 	44.7999 	3.0000 
3.0000 	-93.1226 	44.7709 	3.0000 
3.0000 	-92.6200 	46.7200 	3.0000 
3.0000 	-92.0105 	48.0988 	3.0000 
3.0000 	-92.0000 	49.4800 	4.0000 
3.0000 	-91.6600 	47.4717 	3.0000 
3.0000 	-91.5003 	42.9861 	6.0000 
3.0000 	-91.4500 	45.3000 	3.0000 
3.0000 	-91.4500 	44.1500 	6.0000 
3.0000 	-91.1000 	36.8000 	3.0000 
3.0000 	-90.5833 	36.6000 	3.0000 
3.0000 	-90.3500 	45.3000 	3.0000 
3.0000 	-90.0833 	45.3333 	3.0000 
3.0000 	-89.8667 	43.0833 	3.0000 
3.0000 	-89.7321 	43.4178 	3.0000 
3.0000 	-89.6708 	43.4396 	3.0000 
3.0000 	-89.4167 	43.1000 	3.0000 
3.0000 	-89.3239 	48.4222 	4.0000 
3.0000 	-89.1669 	43.9169 	3.0000 
3.0000 	-88.7400 	48.5600 	3.0000 
3.0000 	-88.4744 	33.5633 	3.0000 
3.0000 	-88.3244 	40.6759 	6.0000 
3.0000 	-88.1848 	42.3515 	3.0000 
3.0000 	-88.1000 	43.4000 	3.0000 
3.0000 	-88.0167 	46.6667 	3.0000 
3.0000 	-87.9721 	46.7194 	3.0000 
3.0000 	-87.9500 	46.7500 	3.0000 
3.0000 	-87.8481 	44.2381 	3.0000 
3.0000 	-87.7333 	44.0500 	3.0000 
3.0000 	-87.4550 	45.6667 	3.0000 
3.0000 	-86.9583 	46.4700 	3.0000 
3.0000 	-86.5446 	41.6385 	3.0000 
3.0000 	-86.5333 	33.5000 	3.0000 
3.0000 	-86.5300 	41.6700 	3.0000 
3.0000 	-85.6611 	46.4292 	3.0000 
3.0000 	-85.2500 	41.5831 	3.0000 
3.0000 	-85.1792 	46.1319 	3.0000 
3.0000 	-85.1167 	44.8833 	3.0000 
3.0000 	-85.0167 	30.2667 	3.0000 
3.0000 	-85.0000 	43.4800 	3.0000 
3.0000 	-84.9583 	44.7000 	3.0000 
3.0000 	-84.9300 	48.2100 	4.0000 
3.0000 	-84.7833 	45.0667 	3.0000 
3.0000 	-84.7500 	41.4167 	3.0000 
3.0000 	-84.5583 	54.3056 	4.0000 
3.0000 	-84.3167 	45.6000 	3.0000 
3.0000 	-84.2583 	47.3083 	3.0000 
3.0000 	-83.8000 	40.3500 	3.0000 
3.0000 	-83.6300 	42.3300 	3.0000 
3.0000 	-83.5333 	40.1000 	3.0000 
3.0000 	-83.2583 	30.7250 	3.0000 
3.0000 	-83.2539 	30.6222 	3.0000 
3.0000 	-83.2411 	43.1239 	3.0000 
3.0000 	-82.9375 	39.6681 	3.0000 
3.0000 	-82.7600 	41.9200 	3.0000 
3.0000 	-82.5000 	75.3500 	4.0000 
3.0000 	-82.3200 	42.9800 	3.0000 
3.0000 	-81.9333 	36.5250 	3.0000 
3.0000 	-81.7667 	47.3167 	4.0000 
3.0000 	-81.7500 	43.1800 	3.0000 
3.0000 	-81.7300 	43.2200 	3.0000 
3.0000 	-81.5000 	46.6000 	3.0000 
3.0000 	-81.4167 	45.1500 	3.0000 
3.0000 	-81.3200 	45.1700 	3.0000 
3.0000 	-81.3167 	48.4000 	4.0000 
3.0000 	-81.2667 	49.1833 	4.0000 
3.0000 	-81.2500 	42.9167 	3.0000 
3.0000 	-80.7762 	34.1676 	2.0000 
3.0000 	-80.6597 	43.2250 	3.0000 
3.0000 	-80.4133 	43.2367 	3.0000 
3.0000 	-80.4000 	43.9000 	3.0000 
3.0000 	-80.4000 	43.9100 	3.0000 
3.0000 	-80.3667 	43.2333 	3.0000 
3.0000 	-80.2833 	38.2000 	3.0000 
3.0000 	-80.2500 	44.3700 	3.0000 
3.0000 	-80.2000 	50.2200 	4.0000 
3.0000 	-80.1167 	47.0000 	4.0000 
3.0000 	-80.0900 	45.0500 	3.0000 
3.0000 	-79.9800 	44.8200 	3.0000 
3.0000 	-79.9800 	44.8500 	3.0000 
3.0000 	-79.7800 	47.2300 	4.0000 
3.0000 	-79.7800 	44.9300 	3.0000 
3.0000 	-79.6378 	48.5039 	4.0000 
3.0000 	-79.5128 	44.1958 	3.0000 
3.0000 	-79.5100 	45.3800 	3.0000 
3.0000 	-79.5000 	43.6500 	3.0000 
3.0000 	-79.4900 	43.6400 	8.0000 
3.0000 	-79.4800 	43.6400 	3.0000 
3.0000 	-79.4700 	43.6400 	3.0000 
3.0000 	-79.4500 	45.2167 	3.0000 
3.0000 	-79.3900 	45.4100 	3.0000 
3.0000 	-79.3800 	44.0000 	3.0000 
3.0000 	-79.1167 	47.2875 	3.0000 
3.0000 	-78.9972 	37.9847 	3.0000 
3.0000 	-78.9534 	33.7989 	3.0000 
3.0000 	-78.9167 	46.4000 	3.0000 
3.0000 	-78.6703 	42.5417 	3.0000 
3.0000 	-78.5500 	39.7667 	2.0000 
3.0000 	-78.1500 	43.5567 	3.0000 
3.0000 	-78.1000 	44.1000 	3.0000 
3.0000 	-77.9167 	42.2500 	3.0000 
3.0000 	-77.4333 	45.0333 	3.0000 
3.0000 	-77.3500 	45.1833 	3.0000 
3.0000 	-77.3400 	46.0300 	3.0000 
3.0000 	-77.1750 	44.8500 	3.0000 
3.0000 	-77.0500 	44.4833 	3.0000 
3.0000 	-76.9000 	43.5100 	3.0000 
3.0000 	-76.7800 	78.4917 	8.0000 
3.0000 	-76.6833 	36.1667 	3.0000 
3.0000 	-76.6831 	44.8000 	3.0000 
3.0000 	-76.6000 	44.5167 	3.0000 
3.0000 	-76.3783 	57.1167 	4.0000 
3.0000 	-76.2200 	38.0269 	3.0000 
3.0000 	-76.1203 	54.0472 	4.0000 
3.0000 	-76.1000 	45.6000 	3.0000 
3.0000 	-75.8083 	45.4694 	3.0000 
3.0000 	-75.6167 	57.9167 	4.0000 
3.0000 	-75.2833 	56.1000 	4.0000 
3.0000 	-75.2667 	41.0333 	3.0000 
3.0000 	-75.2500 	58.5833 	8.0000 
3.0000 	-75.2489 	55.1108 	4.0000 
3.0000 	-75.1000 	56.2833 	4.0000 
3.0000 	-74.5833 	49.6833 	4.0000 
3.0000 	-74.4833 	40.4000 	2.0000 
3.0000 	-74.4669 	46.0578 	3.0000 
3.0000 	-74.3958 	46.1719 	3.0000 
3.0000 	-74.3708 	45.9458 	3.0000 
3.0000 	-74.2042 	41.2394 	3.0000 
3.0000 	-74.0542 	44.1464 	3.0000 
3.0000 	-74.0378 	41.3914 	3.0000 
3.0000 	-73.9928 	45.9958 	3.0000 
3.0000 	-73.8681 	45.9611 	3.0000 
3.0000 	-73.5667 	42.6042 	3.0000 
3.0000 	-73.5167 	55.0092 	4.0000 
3.0000 	-73.4758 	46.2758 	3.0000 
3.0000 	-73.3419 	45.9608 	3.0000 
3.0000 	-73.3308 	45.9639 	3.0000 
3.0000 	-73.3167 	42.5000 	3.0000 
3.0000 	-73.3111 	45.5431 	3.0000 
3.0000 	-73.2833 	41.8167 	3.0000 
3.0000 	-73.2169 	46.0000 	3.0000 
3.0000 	-73.0500 	42.6500 	3.0000 
3.0000 	-73.0306 	46.7264 	3.0000 
3.0000 	-72.9986 	46.6139 	3.0000 
3.0000 	-72.9828 	45.2828 	3.0000 
3.0000 	-72.9789 	46.6542 	3.0000 
3.0000 	-72.8833 	42.5667 	3.0000 
3.0000 	-72.5847 	45.3589 	3.0000 
3.0000 	-72.2125 	42.5167 	3.0000 
3.0000 	-72.0669 	58.2328 	4.0000 
3.0000 	-71.9500 	58.2169 	4.0000 
3.0000 	-71.8078 	46.8919 	3.0000 
3.0000 	-71.7333 	44.1333 	3.0000 
3.0000 	-71.7169 	58.8669 	4.0000 
3.0000 	-71.6500 	57.6500 	4.0000 
3.0000 	-71.5669 	48.3658 	4.0000 
3.0000 	-71.4333 	41.7833 	3.0000 
3.0000 	-71.2358 	47.6397 	4.0000 
3.0000 	-71.1628 	47.2578 	3.0000 
3.0000 	-71.1167 	41.9667 	3.0000 
3.0000 	-71.0333 	41.9500 	3.0000 
3.0000 	-70.9764 	47.5972 	4.0000 
3.0000 	-70.9328 	46.9328 	4.0000 
3.0000 	-70.6750 	45.5667 	3.0000 
3.0000 	-70.6333 	45.6000 	3.0000 
3.0000 	-70.6200 	46.5800 	3.0000 
3.0000 	-70.5958 	46.2792 	3.0000 
3.0000 	-70.3578 	54.3558 	4.0000 
3.0000 	-70.3500 	44.0333 	3.0000 
3.0000 	-70.3500 	43.9667 	3.0000 
3.0000 	-70.3000 	46.7167 	3.0000 
3.0000 	-70.2083 	41.2833 	3.0000 
3.0000 	-69.9297 	54.4236 	4.0000 
3.0000 	-69.9189 	54.4189 	4.0000 
3.0000 	-69.8328 	60.7828 	8.0000 
3.0000 	-69.4528 	47.4578 	6.0000 
3.0000 	-69.4103 	43.9214 	3.0000 
3.0000 	-69.4000 	54.8833 	4.0000 
3.0000 	-69.3528 	47.8439 	4.0000 
3.0000 	-69.3167 	44.9833 	3.0000 
3.0000 	-68.9439 	47.5328 	3.0000 
3.0000 	-68.9000 	46.0833 	3.0000 
3.0000 	-68.7333 	45.0417 	3.0000 
3.0000 	-67.5000 	54.8000 	4.0000 
3.0000 	-67.5000 	55.0167 	4.0000 
3.0000 	-67.4000 	55.2500 	4.0000 
3.0000 	-67.1319 	50.1403 	4.0000 
3.0000 	-66.9500 	52.9333 	4.0000 
3.0000 	-66.7667 	53.9000 	4.0000 
3.0000 	-66.7167 	45.1444 	3.0000 
3.0000 	-66.0833 	66.1350 	8.0000 
3.0000 	-65.9500 	48.9660 	4.0000 
3.0000 	-65.2669 	48.0519 	4.0000 
3.0000 	-64.9400 	48.1978 	4.0000 
3.0000 	-64.8333 	56.7833 	4.0000 
3.0000 	-64.8167 	56.7667 	4.0000 
3.0000 	-64.8000 	47.0750 	4.0000 
3.0000 	-64.6800 	56.6700 	4.0000 
3.0000 	-64.1833 	45.0167 	4.0000 
3.0000 	-64.0750 	46.6736 	3.0000 
3.0000 	-63.8833 	56.6333 	4.0000 
3.0000 	-63.6428 	44.5633 	3.0000 
3.0000 	-63.2500 	55.6667 	4.0000 
3.0000 	-63.2000 	55.3333 	4.0000 
3.0000 	-63.0333 	58.2000 	8.0000 
3.0000 	-63.0250 	46.2500 	4.0000 
3.0000 	-62.6333 	55.0333 	4.0000 
3.0000 	-62.1500 	46.4083 	4.0000 
3.0000 	-60.3917 	46.0667 	3.0000 
3.0000 	-60.1667 	53.5167 	4.0000 
3.0000 	-58.9650 	48.6186 	4.0000 
3.0000 	-58.8000 	48.2600 	3.0000 
3.0000 	-58.5500 	53.2333 	4.0000 
3.0000 	-58.2400 	48.2400 	4.0000 
3.0000 	-58.0500 	52.2667 	4.0000 
3.0000 	-57.7167 	54.4000 	4.0000 
3.0000 	-57.3000 	51.5167 	4.0000 
3.0000 	-56.4333 	52.4500 	4.0000 
3.0000 	-56.1964 	50.0342 	4.0000 
3.0000 	-55.5300 	51.6000 	4.0000 
3.0000 	-55.5167 	50.7689 	4.0000 
3.0000 	-55.5056 	48.9361 	4.0000 
3.0000 	-55.4731 	49.4714 	4.0000 
3.0000 	-53.1333 	47.3222 	4.0000 
3.0000 	-52.7139 	47.5903 	4.0000 
