"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
3405,-18.9638580322265
3404,-22.1061920166015
3403,-19.4980567932129
3402,-18.2240928649902
3401,-14.825350189209
3400,-17.4450121561686
3399,-14.0465543111165
3398,-16.7195012410482
3397,-16.7107299804687
3396,-18.3395332336426
3395,-21.511036936442
3394,-21.4190124511719
3393,-22.0452903747558
3392,-20.9188115437825
3391,-20.2583615620931
3390,-19.9395406087239
3389,-18.9236829121907
3388,-15.1894655863444
3387,-13.8240430196126
3386,-15.4193201700846
3385,-15.4902086893717
3384,-17.3145863850911
3383,-17.5103541056315
3382,-22.2394482930501
3381,-19.8204940795898
3380,-20.8408645629883
3379,-19.5402015686035
3378,-20.1856508890788
3377,-22.4087242126465
3376,-17.2864631652832
3375,-15.7819643656413
3374,-15.1918917338053
3373,-16.2907470703125
3372,-15.5742897033691
3371,-15.2248964945475
3370,-17.6759348551432
3369,-17.6483444213867
3368,-20.2201001485189
3367,-20.2798573811849
3366,-20.7773829142252
3365,-22.6304941813151
3364,-22.346169535319
3363,-17.0395848592122
3362,-17.6331860860189
3361,-17.3961624145508
3360,-16.4638682047526
3359,-15.6940940856933
3358,-16.6838185628255
3357,-17.1365684509277
3356,-16.5829986572265
3355,-15.5104901631673
3354,-21.9856526692708
3353,-20.1268079121907
3352,-20.0793594360351
3351,-18.5000938415527
3350,-17.4843505859375
3349,-16.8442380269368
3348,-16.5496785481771
3347,-14.2373069763183
