"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
20669,-17.824929300944
20668,-22.5884078979492
20667,-22.4454813639323
20666,-27.8663009643554
20665,-21.8594904581706
20664,-25.6141036987304
20663,-22.8145482381185
20662,-23.2251139322916
20661,-23.1029240926107
20660,-22.8319661458333
20659,-22.2777109781901
20658,-22.7735580444336
20657,-19.861669921875
20656,-17.7001505533854
20655,-24.6440541585286
20654,-29.8057642618815
20653,-27.0997197469075
20652,-25.1132568359375
20651,-18.6365951538086
20650,-24.0279780069987
20649,-18.5618143717448
20648,-25.004248046875
20647,-22.3618479410807
20646,-22.0997807820638
20645,-24.1917963663737
20644,-22.4498377482096
20643,-21.4350799560547
20642,-22.060525004069
20641,-25.5969045003255
20640,-23.3288279215495
20639,-19.5148529052734
20638,-22.9327631632487
20637,-22.5919377644857
20636,-21.7954544067383
20635,-25.737412516276
20634,-25.0152877807617
20633,-25.4139287312825
20632,-23.7895187377929
20631,-21.9280609130859
20630,-23.0272811889648
20629,-24.5476236979166
20628,-22.8964014689127
20627,-25.9629857381185
20626,-25.4550028483073
20625,-21.7497212727864
20624,-20.0750361124674
20623,-24.1627944946289
20622,-26.25755666097
20621,-21.0625188191732
20620,-25.489853922526
20619,-20.8203770955403
20618,-24.9882136027018
20617,-19.2309199015299
20616,-22.614360555013
20615,-18.4217895507812
20614,-22.1032750447591
20613,-23.7755849202474
20612,-21.8810384114583
20611,-20.1529551188151
20610,-20.3807662963867
20609,-24.475075785319
20608,-24.0236165364583
20607,-20.3024887084961
20606,-22.5030400594075
20605,-18.9436553955078
20604,-24.0090443929036
20603,-27.3387741088867
20602,-26.2585764567057
20601,-27.236430867513
20600,-18.4175984700521
20599,-16.2481674194336
20598,-21.7810221354166
20597,-17.6825419108073
20596,-22.0092987060547
20595,-20.5571146647135
20594,-24.4095570882161
20593,-26.4144475301107
20592,-19.3880243937174
20591,-22.6094421386719
20590,-22.8545160929362
20589,-30.0297225952148
20588,-25.0579284667969
20587,-28.2048731486002
20586,-26.0959609985351
20585,-23.1749455769857
20584,-26.9081278483073
20583,-22.062228902181
20582,-20.5270599365234
20581,-26.0633860270182
20580,-29.0863657633463
20579,-25.883523050944
20578,-26.580430094401
20577,-14.2799285888672
20576,-20.438459777832
20575,-19.2096796671549
20574,-20.6815958658854
20573,-25.8699122111002
20572,-27.2556900024414
20571,-22.2314259847005
20570,-23.6191111246745
20569,-21.0195475260416
20568,-17.8364166259765
20567,-20.2015925089518
20566,-23.7932545979817
20565,-25.1705663045247
20564,-22.2849054972331
20563,-20.5752344767252
20562,-19.0969782511393
20561,-24.0983744303385
20560,-22.134135945638
20559,-27.5844253540039
20558,-22.4588862101237
20557,-29.6682418823242
20556,-24.7438949584961
20555,-23.065298461914
20554,-25.0353607177734
20553,-18.5053288777669
20552,-17.7681996663411
20551,-21.1507883707682
20550,-20.5818186442057
20549,-17.4937856038411
20548,-21.9864639282226
20547,-15.8988861083984
20546,-21.7017959594726
20545,-23.0148910522461
20544,-22.1438049316406
20543,-23.5071268717448
20542,-20.2478418986002
20541,-18.2959401448567
20540,-23.9107752482096
20539,-21.6307891845703
20538,-22.6229995727539
20537,-19.310883585612
20536,-21.4811106363932
20535,-22.3126561482747
20534,-22.7453928629557
20533,-22.5413014729817
20532,-21.7593470255534
20531,-19.2248469034831
20530,-21.1232945760091
20529,-24.5407292683919
20528,-20.3096374511719
20527,-18.7380025227864
20526,-20.8563344319661
20525,-19.4892105102539
20524,-22.9984191894531
20523,-23.4432306925456
20522,-24.045757039388
20521,-20.6131271362304
20520,-19.3525349934896
20519,-20.4223999023437
20518,-25.4405934651692
20517,-22.5226654052734
20516,-22.7193054199219
20515,-21.6190653483073
20514,-20.7046391805013
20513,-28.1996368408203
20512,-20.3881871541341
20511,-23.2396886189778
20510,-25.4357055664062
20509,-25.9784683227539
20508,-26.0990966796875
20507,-24.9813980102539
20506,-21.5745223999023
20505,-23.2659159342448
20504,-21.606792195638
