"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21900,-39.0761042277018
21899,-35.8966532389323
21898,-37.7491185506185
21897,-40.9887298583984
21896,-39.6429021199544
21895,-41.6228520711263
21894,-37.8183909098307
21893,-36.5013997395833
21892,-38.5721903483073
21891,-35.1546183268229
21890,-39.4976231892903
21889,-37.041476949056
21888,-36.9090179443359
21887,-35.3623107910156
21886,-41.9152333577474
21885,-39.9526987711588
21884,-37.7101272583008
21883,-33.205185953776
21882,-38.073599243164
21881,-40.7760096232096
21880,-39.6824681599935
21879,-39.2321736653646
21878,-38.1164688110351
21877,-43.0173604329427
21876,-38.6961934407552
21875,-40.8969253540039
21874,-37.6334925333659
21873,-38.6986475626627
21872,-37.6264785766601
21871,-38.1928695678711
21870,-38.7623046875
21869,-35.9194956461588
21868,-38.5882247924804
21867,-33.4601348876953
21866,-39.3620361328125
21865,-40.5100718180338
21864,-38.5228154500325
21863,-39.9374552408854
21862,-32.7924382527669
21861,-38.5799011230469
21860,-33.7165817260742
21859,-39.3724807739258
21858,-38.4579757690429
21857,-38.6211125691732
21856,-39.5017405192057
21855,-41.2335851033528
21854,-40.7306783040364
21853,-39.1944844563802
21852,-35.6197036743164
21851,-34.4932235717773
21850,-38.5906127929687
21849,-34.9064341227213
21848,-37.1259038289388
21847,-39.2213984171549
21846,-37.9038655598958
21845,-36.372551981608
21844,-38.9378697713216
21843,-37.2587265014648
21842,-39.4877126057943
21841,-40.9820643107096
21840,-35.7525924682617
21839,-36.5518096923828
21838,-39.2301035563151
21837,-38.420139058431
21836,-39.3269027709961
21835,-38.0351750691732
21834,-42.7217544555664
21833,-39.0504745483398
21832,-36.1684326171875
21831,-39.2296763102213
21830,-36.3055786132812
21829,-35.9192642211914
21828,-35.5253890991211
21827,-38.3592539469401
21826,-39.9378443400065
21825,-37.0655069986979
21824,-38.4704218546549
21823,-36.1686233520508
21822,-35.8321009318034
21821,-34.3402058919271
21820,-36.6205632527669
21819,-35.5272328694661
21818,-37.6136866251627
21817,-39.5091842651367
21816,-38.2284454345703
21815,-37.7595199584961
21814,-37.0215616861979
21813,-39.4134455362955
21812,-36.5800994873047
21811,-35.5770197550455
21810,-36.2542378743489
21809,-37.5265080769857
21808,-40.052468363444
21807,-38.4695368448893
21806,-38.1838083902995
21805,-38.6950592041015
21804,-34.37083791097
21803,-38.3704259236653
21802,-40.5937052408854
21801,-41.2214619954427
21800,-38.0600875854492
21799,-37.6023010253906
21798,-37.4050506591797
21797,-37.2101069132487
21796,-41.5209411621094
21795,-39.3058354695638
21794,-40.8552281697591
21793,-38.8516067504883
21792,-41.5847356160482
21791,-38.6183303833008
21790,-36.9793736775716
21789,-38.4011418660482
21788,-39.0831537882487
21787,-38.6874704996745
21786,-41.9812784830729
21785,-36.083853149414
21784,-36.0877212524414
21783,-38.826897684733
21782,-39.9533218383789
21781,-39.0547927856445
21780,-38.4686060587565
21779,-39.8667231241862
21778,-40.7545430501302
21777,-40.2074595133463
21776,-39.447726949056
21775,-37.5807174682617
21774,-40.0107050577799
21773,-41.1401173909505
21772,-37.8069290161133
21771,-35.7397827148437
21770,-34.716172281901
21769,-33.7920338948568
21768,-33.342034403483
21767,-37.5089350382487
21766,-39.3023056030273
21765,-41.3369786580403
21764,-37.296235148112
21763,-39.1941233317057
21762,-38.4914154052734
21761,-38.5471837361653
21760,-39.8155146280924
21759,-38.9787709554036
21758,-39.8151051839193
21757,-43.134619140625
21756,-35.5649932861328
21755,-37.945046488444
21754,-35.7388442993164
21753,-37.8702707926432
21752,-40.155999247233
21751,-39.7617477416992
21750,-38.1234954833984
21749,-38.2922449747721
21748,-37.9347722371419
21747,-38.3034169514974
21746,-41.052598063151
21745,-39.3711786905924
21744,-38.8261703491211
21743,-38.1596537272135
21742,-39.9663986206054
21741,-39.1362594604492
21740,-38.5559397379557
21739,-39.4519994099935
21738,-34.189446512858
21737,-36.1514877319336
21736,-40.7798650105794
21735,-39.2486099243164
21734,-36.5638793945312
21733,-42.2696721394857
21732,-39.3912745157877
21731,-35.7786239624023
21730,-38.8065500895182
21729,-38.4076624552409
21728,-39.2904088338216
21727,-37.3463424682617
21726,-39.7877182006836
21725,-37.201020304362
21724,-39.6410329182943
21723,-35.3398244222005
21722,-39.3093399047851
21721,-34.7538436889648
21720,-36.6827936808268
21719,-38.5033426920573
21718,-36.1639973958333
21717,-38.9236536661784
21716,-42.5394780476888
21715,-40.7010991414388
21714,-38.989007059733
21713,-38.8249471028646
21712,-33.3655405680338
21711,-38.7685913085937
21710,-36.2858744303385
21709,-37.1057723999023
21708,-34.2443552652995
21707,-39.8490152994791
21706,-38.6541834513346
21705,-39.6339935302734
21704,-39.5983973185221
21703,-40.8027684529622
21702,-37.6304077148437
21701,-36.4738906860351
21700,-37.823230489095
21699,-36.2918838500976
21698,-40.1212651570638
21697,-40.3281056722005
21696,-38.1797495524088
21695,-40.461045328776
21694,-34.5764475504557
21693,-37.9739542643229
21692,-36.2351694742838
21691,-36.5382522583008
21690,-38.4282897949219
21689,-41.4011825561523
21688,-36.000476582845
21687,-40.7859481811523
21686,-39.7937632242838
21685,-34.2412195841471
21684,-37.4639190673828
21683,-34.970805867513
21682,-34.561137898763
21681,-34.922455851237
21680,-35.5561533610026
21679,-38.5250940958659
21678,-35.9748596191406
21677,-38.9162582397461
21676,-35.7257141113281
21675,-39.4362854003906
21674,-39.267556254069
21673,-37.5969273885091
21672,-38.2073298136393
21671,-38.5171366373698
21670,-37.6561670939127
21669,-40.4935312906901
21668,-36.5881256103515
21667,-42.185535176595
21666,-38.3729690551758
21665,-38.7431345621745
21664,-38.8217300415039
21663,-40.576523844401
21662,-38.3726155598958
21661,-41.1334467569987
21660,-38.4232925415039
21659,-37.890976969401
21658,-38.6423477172851
21657,-40.3579849243164
21656,-38.5727523803711
21655,-37.6323430379232
21654,-37.0868260701497
21653,-34.5734135945638
21652,-41.2195419311523
21651,-32.558706665039
21650,-38.0298522949219
21649,-37.0495997111002
21648,-38.183816019694
21647,-42.2760096232096
21646,-40.5170450846354
21645,-35.9973409016927
21644,-39.3938685099284
21643,-40.5228230794271
21642,-39.2418146769205
21641,-36.4786539713541
21640,-42.3168752034505
21639,-36.8857508341471
21638,-36.786479695638
21637,-39.3978459676107
21636,-35.785264078776
21635,-37.0896413167318
21634,-38.030376180013
21633,-36.6691268920898
21632,-38.972385152181
21631,-39.9925725301107
21630,-38.124604288737
21629,-39.4102081298828
21628,-40.7003438313802
21627,-40.7571014404297
21626,-38.3705327351888
21625,-37.902560933431
21624,-38.4829111735026
21623,-40.3009806315104
21622,-37.9781453450521
21621,-37.8508794148763
21620,-38.2116836547851
21619,-41.1970555623372
21618,-36.9296732584635
21617,-37.0656850179036
21616,-40.3748611450195
21615,-39.2554814656575
21614,-40.8632619222005
21613,-40.1912343343099
21612,-38.0912536621094
21611,-40.2459599812825
21610,-38.7086471557617
21609,-36.7049875895182
21608,-39.3182840983073
21607,-34.5221466064453
21606,-44.2937530517578
21605,-42.4481897989909
21604,-40.7320236206054
21603,-43.4072428385416
21602,-38.522210184733
21601,-39.2511734008789
21600,-38.7119862874349
21599,-38.7185526529948
21598,-35.5898345947265
21597,-37.0634165445963
21596,-40.9576375325521
21595,-37.0278635660807
21594,-36.5789067586263
21593,-39.4342458089193
21592,-40.3296315511068
21591,-34.6567799886068
