"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
16831,-48.2149007161458
16830,-51.4238952636719
16829,-50.4715891520182
16828,-46.2546244303385
16827,-51.6594248453776
16826,-50.0363169352213
16825,-47.7658040364583
16824,-47.6372741699219
16823,-46.7893737792969
16822,-46.3722798665364
16821,-46.7781280517578
16820,-49.3694061279297
16819,-49.6159220377604
16818,-49.2535359700521
16817,-47.3648793538411
16816,-48.2052062988281
16815,-45.421743774414
16814,-46.3119313557943
16813,-48.7968658447265
16812,-50.2937479654948
16811,-48.008169555664
16810,-51.4425109863281
16809,-48.4268147786458
16808,-50.6864074707031
16807,-48.2518931070963
16806,-50.2042704264323
16805,-49.9373280843099
16804,-49.6695515950521
16803,-50.7900349934896
16802,-49.143408203125
16801,-48.3039510091146
16800,-46.3977416992187
16799,-48.6043355305989
16798,-48.7531341552734
16797,-48.8164937337239
16796,-49.1124989827474
16795,-45.2809967041015
16794,-50.274018351237
16793,-48.5965840657552
16792,-50.9040690104166
16791,-46.4997416178385
16790,-48.1694040934245
16789,-47.1112833658854
16788,-45.716904703776
16787,-48.1700551350911
16786,-49.4788777669271
16785,-49.295268758138
16784,-48.1821604410807
16783,-49.0917114257812
16782,-48.2008931477864
16781,-48.1393290201823
16780,-46.8093983968099
16779,-46.953482055664
16778,-45.7087666829427
16777,-49.142685953776
16776,-45.6746124267578
16775,-50.6733459472656
16774,-50.4474599202474
16773,-49.3898579915364
16772,-47.944194539388
16771,-47.1185312906901
16770,-48.9946960449219
16769,-49.9411631266276
16768,-46.6839711507161
16767,-48.8767252604166
16766,-48.373393758138
16765,-48.0413777669271
16764,-46.9675354003906
16763,-49.7805185953776
16762,-48.285248819987
16761,-46.760112508138
16760,-50.713730875651
16759,-47.0334279378255
16758,-48.3591217041015
16757,-46.8742380777995
16756,-45.7741658528646
16755,-46.664414469401
16754,-48.4745646158854
16753,-47.5387634277344
16752,-49.1080790201823
16751,-50.1486979166666
16750,-46.652202351888
16749,-47.9652974446614
16748,-48.0885070800781
16747,-49.8905192057291
16746,-49.0527455647786
16745,-46.5451772054036
16744,-45.7058268229166
16743,-49.6064412434896
16742,-46.743760172526
16741,-49.7547770182291
16740,-47.1186787923177
16739,-47.1839762369791
16738,-44.9343424479166
16737,-47.9301259358724
16736,-50.5767018636068
16735,-47.6713114420573
16734,-49.1483520507812
16733,-48.752783203125
16732,-43.5038258870443
16731,-45.045263671875
16730,-48.4028839111328
16729,-45.0303558349609
16728,-46.2219604492187
16727,-45.0382141113281
16726,-49.1748260498047
16725,-47.9172271728515
